MCI	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	detalhe
846245499	161777436	174410305	174411488	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	161777436 - 174410305 - 174411488 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
846255278	585307684	585307685	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	585307684 - 585307685 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
846436320	72211746	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	72211746 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
846501429	270010262	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	270010262 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
846597278	26601	150576699	302711364	302711386	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	26601 - 150576699 - 302711364 - 302711386 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
846784602	63593	72211950	72211969	154592193	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	63593 - 72211950 - 72211969 - 154592193 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847459324	154621822	432809725	432810407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	154621822 - 432809725 - 432810407 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847521889	18701	155391005	699702036	699702053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18701 - 155391005 - 699702036 - 699702053 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847526944	174410849	174410853	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	174410849 - 174410853 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847544931	688402880	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	688402880 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847562513	2556	585307808	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2556 - 585307808 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847632105	46564	156781902	279207373	279207375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	46564 - 156781902 - 279207373 - 279207375 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847638250	421505567	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	421505567 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847659151	156896266	356707554	356707585	356707638	356707661	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	156896266 - 356707554 - 356707585 - 356707638 - 356707661 - nan - nan - nan - nan - nan - nan - nan - nan - nan
847676964	157376019	356111065	356111066	356111165	356111168	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	157376019 - 356111065 - 356111066 - 356111165 - 356111168 - nan - nan - nan - nan - nan - nan - nan - nan - nan
847822681	28483	157444291	680404097	680404173	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	28483 - 157444291 - 680404097 - 680404173 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847823463	306306526	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	306306526 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847846337	36146	341706885	341706905	341706906	341706907	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	36146 - 341706885 - 341706905 - 341706906 - 341706907 - nan - nan - nan - nan - nan - nan - nan - nan - nan
847849095	126611381	126611382	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	126611381 - 126611382 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847871277	36225	341706957	341706963	341706964	341706965	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	36225 - 341706957 - 341706963 - 341706964 - 341706965 - nan - nan - nan - nan - nan - nan - nan - nan - nan
847872814	432809676	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	432809676 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
847873639	49074	356707547	356707586	356707587	593700277	593700278	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	49074 - 356707547 - 356707586 - 356707587 - 593700277 - 593700278 - nan - nan - nan - nan - nan - nan - nan - nan
847884057	29715500	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	29715500 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
848191512	36228	341706959	341706970	341706971	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	36228 - 341706959 - 341706970 - 341706971 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
848196585	76557	126611094	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	76557 - 126611094 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
848351623	126611053	158362484	158927902	421505226	421505227	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	126611053 - 158362484 - 158927902 - 421505226 - 421505227 - nan - nan - nan - nan - nan - nan - nan - nan - nan
848601658	162264907	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	162264907 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
848755428	38384	160203515	188006222	188006223	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	38384 - 160203515 - 188006222 - 188006223 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
849024113	161046602	696601432	696601439	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	161046602 - 696601432 - 696601439 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
849085196	289708300	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	289708300 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
849108395	451622	161519587	313116724	313116725	313116729	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	451622 - 161519587 - 313116724 - 313116725 - 313116729 - nan - nan - nan - nan - nan - nan - nan - nan - nan
849872973	56424	16714444	162583407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	56424 - 16714444 - 162583407 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
849873048	56426	16714499	162583555	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	56426 - 16714499 - 162583555 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
850193064	314613831	314613963	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	314613831 - 314613963 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
851822418	1256	819308307	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1256 - 819308307 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
852351351	163726103	825805572	825805573	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	163726103 - 825805572 - 825805573 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
901367866	10798	123184076	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10798 - 123184076 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
902045625	581100580	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	581100580 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903744835	968200046	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	968200046 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903744886	148241302	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	148241302 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903745038	95185975	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	95185975 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903745744	126608781	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	126608781 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903753762	920400452	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	920400452 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903754627	94356881	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	94356881 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903755312	114280741	163052742	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	114280741 - 163052742 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903759862	57077895	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57077895 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903777862	72474529	72485456	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	72474529 - 72485456 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903791884	48767217	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	48767217 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903797545	2711	67212545	67212574	106703261	124880635	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2711 - 67212545 - 67212574 - 106703261 - 124880635 - nan - nan - nan - nan - nan - nan - nan - nan - nan
903807009	92010039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	92010039 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903807581	57614105	112291644	928857168	937072127	940604662	968490169	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57614105 - 112291644 - 928857168 - 937072127 - 940604662 - 968490169 - nan - nan - nan - nan - nan - nan - nan - nan
903808004	48887676	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	48887676 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903808720	55927601	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	55927601 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903808907	129770967	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	129770967 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903827257	120355186	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	120355186 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903827890	430504863	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	430504863 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903829043	111036581	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	111036581 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903829045	825600391	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	825600391 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903829205	38212024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	38212024 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903829354	57475803	57490869	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57475803 - 57490869 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903830460	112141172	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	112141172 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903831783	73536456	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	73536456 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903832206	158548025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	158548025 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903832513	103111672	105655868	138350385	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	103111672 - 105655868 - 138350385 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903832638	156253090	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	156253090 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903832898	581100565	581100592	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	581100565 - 581100592 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833097	965058157	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	965058157 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833125	153219410	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	153219410 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833295	485600529	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	485600529 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833301	57476202	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57476202 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833478	23958786	27547982	104768001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	23958786 - 27547982 - 104768001 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903833545	485600541	976716144	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	485600541 - 976716144 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834001	119076502	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	119076502 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834107	12735484	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12735484 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834388	118710270	118710507	120535585	122143605	130585377	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	118710270 - 118710507 - 120535585 - 122143605 - 130585377 - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834828	125102937	953509500	953811420	954102623	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	125102937 - 953509500 - 953811420 - 954102623 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834881	91109180	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	91109180 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903834918	2317	6775544	126873540	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2317 - 6775544 - 126873540 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903835027	111834519	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	111834519 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903835046	26912547	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	26912547 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903845496	5327	159227893	741100348	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5327 - 159227893 - 741100348 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903879209	149850751	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	149850751 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
903890809	84913138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	84913138 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
904040855	808601394	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	808601394 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
904258729	60809897	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	60809897 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
904403871	16213154	127693886	138675511	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	16213154 - 127693886 - 138675511 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
904446529	99483752	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	99483752 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
904628857	137229805	148787435	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	137229805 - 148787435 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
905590708	151605052	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	151605052 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
905662946	346	849200336	849200410	985691405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	346 - 849200336 - 849200410 - 985691405 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
905684843	977031234	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	977031234 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
905714362	111687666	112682118	114128901	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	111687666 - 112682118 - 114128901 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
905765176	100463131	102777904	107249527	113973398	116324073	963301824	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	100463131 - 102777904 - 107249527 - 113973398 - 116324073 - 963301824 - nan - nan - nan - nan - nan - nan - nan - nan
905808017	136892983	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	136892983 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
906336779	121391499	136643880	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	121391499 - 136643880 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
906484628	129361407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	129361407 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
906921708	432501840	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	432501840 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
907568104	1530741	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1530741 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
907602068	14053	109857608	151217646	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	14053 - 109857608 - 151217646 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
907926710	485600508	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	485600508 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
907931817	6056	115526034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6056 - 115526034 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
908152838	114872573	118632358	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	114872573 - 118632358 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
908445502	132451153	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	132451153 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
